Id,Sales
377,8699.037109375
378,5396.91162109375
379,8390.3759765625
380,6129.72021484375
381,5188.4169921875
382,5719.42041015625
383,4503.68408203125
384,9657.19921875
385,6286.2470703125
386,4592.8662109375
387,6842.73046875
388,8400.3681640625
389,6912.22802734375
390,5739.36376953125
391,7898.4326171875
392,5316.7578125
393,6207.484375
394,5722.26318359375
395,8343.2900390625
396,6514.7314453125
397,5963.619140625
398,5266.61572265625
399,4644.46240234375
400,3695.479736328125
401,5009.61572265625
402,8024.29150390625
403,8188.9267578125
404,10268.9716796875
405,10505.427734375
406,7525.65478515625
407,5127.93115234375
408,4900.0498046875
409,10606.630859375
410,10562.20703125
411,6891.61279296875
412,8348.9970703125
413,7612.3388671875
414,5789.494140625
415,3775.12548828125
416,9832.7392578125
417,6309.98388671875
418,6547.6181640625
419,5837.41748046875
420,2733.315185546875
421,11157.9677734375
422,5686.98779296875
423,5230.57666015625
424,4670.53955078125
425,5584.884765625
426,5989.8955078125
427,7762.0048828125
428,6476.03466796875
429,4751.1806640625
430,4527.412109375
431,3770.987548828125
432,2910.21337890625
433,6615.26025390625
434,17353.392578125
435,4396.52099609375
436,5466.75537109375
437,6592.49951171875
438,5476.1474609375
439,4952.61181640625
440,5027.92333984375
441,3773.8583984375
442,6992.16650390625
443,6931.76806640625
444,3644.73291015625
445,8421.0703125
446,4966.37548828125
447,4169.30859375
448,8386.8076171875
449,7566.79052734375
450,9072.6787109375
451,5039.8623046875
452,6488.75732421875
453,4744.23046875
454,4695.5634765625
455,13367.373046875
456,9468.0009765625
457,5980.6083984375
458,5336.91552734375
459,4596.0166015625
460,5351.41064453125
461,5115.9931640625
462,10853.138671875
463,4677.01611328125
464,5128.7333984375
465,6947.439453125
466,4662.4755859375
467,6236.72021484375
468,7630.45166015625
469,6517.51513671875
470,6975.7353515625
471,4031.2939453125
472,5196.81103515625
473,6282.15966796875
474,8465.4052734375
475,7875.04833984375
476,6903.23583984375
477,4185.9619140625
478,7483.32177734375
479,5777.25537109375
480,4197.67529296875
481,6564.41845703125
482,6660.47119140625
483,6207.86328125
484,6056.666015625
485,5941.9951171875
486,5757.9765625
487,5320.044921875
488,6841.5498046875
489,6372.7939453125
490,5191.76806640625
491,9070.31640625
492,5860.41552734375
493,4353.34716796875
494,11652.2939453125
495,6023.25732421875
496,3303.290771484375
497,7401.22607421875
498,7867.2265625
499,9623.2099609375
500,4910.8564453125
501,5499.783203125
502,5457.14990234375
503,7025.091796875
504,5567.4951171875
505,8782.5537109375
506,3110.10205078125
507,6048.66552734375
508,5666.90771484375
509,5240.82763671875
510,4847.13037109375
511,6411.17333984375
512,8511.361328125
513,5200.4794921875
514,7789.91796875
515,6775.60546875
516,8416.8466796875
517,4440.419921875
518,6062.93603515625
519,6358.5458984375
520,7563.3779296875
521,7294.6708984375
522,4693.18603515625
523,8664.767578125
524,6629.61572265625
525,7195.06884765625
526,4430.42041015625
527,3569.62158203125
528,7563.5439453125
529,5702.6181640625
530,8425.408203125
531,6664.48046875
532,5442.2236328125
533,7742.99658203125
534,6786.6962890625
535,6598.2421875
536,7382.7841796875
537,6005.85986328125
538,8415.787109375
539,10680.4453125
540,6996.08203125
541,4524.8310546875
542,5566.49169921875
543,3777.851806640625
544,2994.977783203125
545,7930.419921875
546,5063.1552734375
547,7908.41943359375
548,4333.75390625
549,6216.7734375
550,5264.45654296875
551,8708.234375
552,4816.03271484375
553,5193.005859375
554,5899.28662109375
555,6634.1884765625
556,4883.93603515625
557,6678.77734375
558,7182.8720703125
559,9070.4638671875
560,7640.10693359375
561,6934.974609375
562,5456.24462890625
563,4382.82373046875
564,5029.42919921875
565,10442.359375
566,8746.5205078125
567,6242.20654296875
568,14917.6025390625
569,5622.458984375
570,5170.9404296875
571,5766.12060546875
572,8398.3095703125
573,9676.0791015625
574,6835.58203125
575,8217.4267578125
576,7655.693359375
577,6886.04150390625
578,6688.01953125
579,5406.24609375
580,4211.046875
581,4762.826171875
582,3764.4658203125
583,4899.89599609375
584,8426.107421875
585,14463.1875
586,6600.708984375
587,4729.95458984375
588,6807.900390625
589,3813.6923828125
590,5916.35205078125
591,4004.1357421875
592,8589.8642578125
593,6270.76904296875
594,5615.5888671875
595,12849.3447265625
596,11261.3212890625
597,5467.79833984375
598,6170.05322265625
599,3624.483154296875
600,4788.8095703125
601,5122.75
602,8099.923828125
603,4694.52880859375
604,4075.695068359375
605,5575.09326171875
606,5375.1943359375
607,6563.85498046875
608,7205.91162109375
609,3846.02001953125
610,6917.3916015625
611,8354.1904296875
612,7304.166015625
613,4907.2705078125
614,4302.32958984375
615,7977.29736328125
616,4395.9130859375
617,8789.927734375
618,4383.01171875
619,4876.85205078125
620,6513.408203125
621,5451.31396484375
622,4299.7578125
623,5429.63134765625
624,6521.693359375
625,8610.5732421875
626,9071.04296875
627,5490.49169921875
628,3863.86865234375
629,5428.73046875
630,5363.0078125
631,4634.6044921875
632,6636.6943359375
633,5564.4326171875
634,9961.7177734375
635,6650.63330078125
636,6243.5400390625
637,7353.7138671875
638,4369.0146484375
639,8387.6875
640,5224.953125
641,12643.7900390625
642,5871.4306640625
643,4969.31298828125
644,5147.2158203125
645,4120.1611328125
646,6850.625
647,17835.6015625
648,3914.275634765625
649,4666.83984375
650,10003.568359375
651,5810.951171875
652,6596.052734375
653,7792.2509765625
654,6139.03955078125
655,4847.79638671875
656,4390.5419921875
657,9006.359375
658,5803.38037109375
659,6845.935546875
660,7397.626953125
661,4403.7138671875
662,6753.80029296875
663,5732.6083984375
664,3515.8017578125
665,7633.32666015625
666,7715.79638671875
667,4039.94189453125
668,7607.13525390625
669,7121.46435546875
670,4435.1552734375
671,9436.5498046875
672,6286.79248046875
673,8134.11572265625
674,4542.1982421875
675,4699.95849609375
676,5949.80908203125
677,3507.643310546875
678,7295.46435546875
679,3823.197021484375
680,5530.3515625
681,4346.14990234375
682,5861.583984375
683,6311.5546875
684,6882.0498046875
685,6733.8818359375
686,8090.89111328125
687,5737.93017578125
688,6079.9013671875
689,6110.58740234375
690,8137.10302734375
691,9108.4482421875
692,6259.69140625
693,3154.837158203125
694,5563.111328125
695,6727.88671875
696,3809.403076171875
697,10762.6630859375
698,5566.23193359375
699,6333.677734375
700,9703.654296875
701,6640.21435546875
702,4056.059326171875
703,10119.4609375
704,9085.8740234375
705,5091.52490234375
706,7855.021484375
707,9861.08984375
708,5594.3251953125
709,4850.38134765625
710,6119.9013671875
711,5260.677734375
712,5639.69189453125
713,7101.86376953125
714,4473.4716796875
715,5674.12158203125
716,7247.283203125
717,6414.72705078125
718,7623.47607421875
719,5430.169921875
720,6112.5107421875
721,3929.659423828125
722,7477.42236328125
723,6473.5029296875
724,5636.2451171875
725,6014.119140625
726,7234.0322265625
727,8655.443359375
728,5406.142578125
729,4887.0576171875
730,6406.265625
731,6769.3857421875
732,6086.58447265625
733,4134.52001953125
734,4040.427490234375
735,6470.4970703125
736,7182.13232421875
737,5327.39111328125
738,8175.44287109375
739,5806.5302734375
740,6013.68359375
741,4883.5400390625
742,3206.42919921875
743,6505.78466796875
744,5988.28466796875
745,6663.01904296875
746,8377.6943359375
747,7462.02099609375
748,4681.70654296875
749,8163.873046875
750,3570.78271484375
751,2974.06640625
752,7714.64892578125
753,11107.2509765625
754,7864.03125
755,6867.40966796875
756,4335.32861328125
757,6373.2802734375
758,7771.16748046875
759,5927.732421875
760,7898.552734375
761,4758.47216796875
762,4114.9931640625
763,4892.91015625
764,5479.8623046875
765,5191.599609375
766,4737.56591796875
767,4829.09423828125
768,3968.124755859375
769,6389.2001953125
770,6721.5888671875
771,4985.97509765625
772,5910.10400390625
773,6755.70068359375
774,5172.66162109375
775,4960.08984375
776,8371.06640625
777,6785.94580078125
778,5330.7861328125
779,3591.787109375
780,10667.923828125
781,6223.94580078125
782,5401.93212890625
783,8248.927734375
784,6699.70166015625
785,7094.05908203125
786,5595.62744140625
787,6911.3642578125
788,9164.16796875
789,11861.486328125
790,4892.9892578125
791,4663.34716796875
792,5342.86865234375
793,6252.8955078125
794,5367.9765625
795,7304.619140625
796,8367.513671875
797,5890.88134765625
798,3978.1884765625
799,5833.56640625
800,7650.12451171875
801,4533.00732421875
802,7050.287109375
803,3609.343994140625
804,7417.287109375
805,7750.52490234375
806,6621.96337890625
807,7907.58203125
808,5747.634765625
809,3954.49072265625
810,6281.740234375
811,6965.564453125
812,8320.90625
813,6909.841796875
814,7868.45703125
815,6194.09619140625
816,4120.388671875
817,8919.6005859375
818,4247.26123046875
819,9612.12109375
820,5980.220703125
821,4284.82861328125
822,6735.873046875
823,5908.76806640625
824,6763.64892578125
825,7369.75634765625
826,3634.01171875
827,4588.41796875
828,7318.830078125
829,7664.8251953125
830,9093.693359375
831,5276.46435546875
832,5640.703125
833,5463.21630859375
834,6206.21728515625
835,5299.97119140625
836,9281.66796875
837,8022.7841796875
838,10566.921875
839,4215.6357421875
840,5512.9638671875
841,9920.9130859375
842,7233.99755859375
843,4653.36474609375
844,9850.7412109375
845,6008.982421875
846,5197.3212890625
847,4988.84326171875
848,4666.087890625
849,4774.2177734375
850,5677.35302734375
851,4478.978515625
852,4670.7626953125
853,8698.4736328125
854,6750.0205078125
855,21180.98828125
856,6685.6982421875
857,4094.683837890625
858,6897.9775390625
859,8508.439453125
860,6246.1845703125
861,7160.841796875
862,5608.55078125
863,7744.931640625
864,7708.27978515625
865,4669.0166015625
866,5239.11865234375
867,6249.068359375
868,8227.1572265625
869,7111.4267578125
870,8705.5361328125
871,5393.3359375
872,4129.14892578125
873,4915.8330078125
874,9579.87109375
875,10128.517578125
876,9202.1767578125
877,7901.6494140625
878,3743.7294921875
879,5264.9033203125
880,4363.0146484375
881,7099.43310546875
882,10160.7431640625
883,9211.0625
884,5619.5263671875
885,4876.73095703125
886,3604.3046875
887,5634.67041015625
888,11021.107421875
889,6206.359375
890,4592.15673828125
891,4867.4384765625
892,7825.263671875
893,3372.03271484375
894,7125.37060546875
895,4034.89404296875
896,6250.796875
897,5543.701171875
898,4999.29248046875
899,7388.06689453125
900,7227.12255859375
901,4991.53662109375
902,6274.9326171875
903,6752.74365234375
904,10729.1826171875
905,5491.72216796875
906,8179.30322265625
907,7143.80322265625
908,8131.17626953125
909,6244.10009765625
910,9184.3701171875
911,4358.40673828125
912,4547.62060546875
913,5530.2724609375
914,5329.93701171875
915,8365.416015625
916,7179.81787109375
917,5177.66162109375
918,6889.18798828125
919,6465.32177734375
920,9032.7236328125
921,3628.079833984375
922,13328.5732421875
923,4323.66845703125
924,5932.9921875
925,7706.0087890625
926,4137.92431640625
927,6202.06982421875
928,5648.541015625
929,7326.5888671875
930,5212.9677734375
931,5563.16943359375
932,7050.15966796875
933,7618.5341796875
934,6725.62841796875
935,4967.720703125
936,6890.521484375
937,10802.77734375
938,6255.48974609375
939,4235.5634765625
940,6039.01708984375
941,5587.55908203125
942,5176.08642578125
943,6968.11572265625
944,3705.958251953125
945,7761.783203125
946,6010.40966796875
947,6686.845703125
948,6790.16015625
949,4305.72802734375
950,4778.69091796875
951,5022.62255859375
952,7870.228515625
953,8495.6689453125
954,4944.5986328125
955,4124.642578125
956,6621.1552734375
957,5469.07080078125
958,5446.4501953125
959,7665.5634765625
960,6836.52099609375
961,7298.08056640625
962,5228.158203125
963,4022.4228515625
964,6167.912109375
965,6967.0791015625
966,7729.81201171875
967,8045.84716796875
968,7755.40478515625
969,5680.01220703125
970,8346.4423828125
971,5735.61572265625
972,6942.53173828125
973,8246.28515625
974,6395.54638671875
975,9652.171875
976,7799.35107421875
977,6987.31396484375
978,5247.06396484375
979,6742.00439453125
980,7378.2373046875
981,6517.005859375
982,3731.339599609375
983,4355.73095703125
984,7417.45703125
985,5483.14501953125
986,3763.546875
987,7807.10546875
988,6506.02685546875
989,5635.49267578125
990,5709.3388671875
991,4775.85693359375
992,6736.515625
993,6745.95947265625
994,6280.11083984375
995,5219.310546875
996,5282.27978515625
997,5791.162109375
998,3284.364990234375
999,5318.60400390625
1000,5052.4375
1001,8220.1064453125
1002,7308.98828125
1003,6013.6376953125
1004,11369.5126953125
1005,5377.59375
1006,4710.853515625
1007,10141.7109375
1008,6670.966796875
1009,7859.39013671875
1010,7393.19091796875
1011,4499.88037109375
1012,5719.59521484375
1013,5191.005859375
1014,7268.39404296875
1015,10970.197265625
1016,5730.1376953125
1017,3065.522216796875
1018,4654.4521484375
1019,8869.7734375
1020,7845.57373046875
1021,5494.404296875
1022,6606.43994140625
1023,4646.2080078125
1024,5315.38427734375
1025,2918.738037109375
1026,4439.00146484375
1027,5600.17041015625
1028,6938.7919921875
1029,6501.697265625
1030,6181.8271484375
1031,7921.5458984375
1032,8468.0859375
1033,7532.84228515625
1034,4359.39599609375
1035,8511.5966796875
1036,10782.8505859375
1037,5385.65185546875
1038,7206.04931640625
1039,4846.33544921875
1040,6302.31005859375
1041,3449.727294921875
1042,6766.197265625
1043,5473.51611328125
1044,8524.1552734375
1045,6628.6923828125
1046,7762.53076171875
1047,7280.6806640625
1048,4896.72412109375
1049,8517.0283203125
1050,18364.84375
1051,9916.58984375
1052,5023.978515625
1053,2972.7705078125
1054,5797.23486328125
1055,7699.19921875
1056,5009.0283203125
1057,12768.0771484375
1058,18595.11328125
1059,3696.431396484375
1060,5094.001953125
1061,8012.5380859375
1062,5324.79052734375
1063,7837.8037109375
1064,6043.8798828125
1065,7483.607421875
1066,4175.197265625
1067,6397.20556640625
1068,5737.4375
1069,6831.57421875
1070,9091.03125
1071,5512.84814453125
1072,5184.88037109375
1073,6910.44189453125
1074,5209.70751953125
1075,4873.23974609375
1076,7393.8115234375
1077,4854.013671875
1078,5220.30126953125
1079,7104.865234375
1080,5381.02099609375
1081,5965.3369140625
1082,6629.89990234375
1083,6987.53369140625
1084,7600.65966796875
1085,7142.40673828125
1086,6972.87548828125
1087,5539.30908203125
1088,3279.616943359375
1089,6074.80126953125
1090,6102.21923828125
1091,5571.6806640625
1092,4513.642578125
1093,8073.40234375
1094,6914.7529296875
1095,9196.38671875
1096,6786.787109375
1097,4958.15087890625
1098,4563.27783203125
1099,4087.477783203125
1100,9214.6298828125
1101,4732.44091796875
1102,7443.62646484375
1103,14190.453125
1104,7066.9951171875
1105,5809.66015625
1106,4555.3037109375
1107,4319.69580078125
1108,6961.201171875
1109,3848.474609375
1110,5125.45703125
1111,10288.841796875
1112,5050.43798828125
1113,16034.1494140625
1114,12778.6865234375
1115,4283.4521484375
1116,6339.2978515625
1117,5532.630859375
1118,6360.37158203125
1119,5135.26220703125
1120,10518.630859375
1121,7265.36572265625
1122,8810.5732421875
1123,4186.44921875
1124,7556.47119140625
1125,4536.38916015625
1126,8183.94580078125
1127,5955.849609375
1128,5642.365234375
1129,5905.466796875
1130,6091.0732421875
1131,7973.88232421875
1132,8855.607421875
1133,5523.8681640625
1134,9625.7431640625
1135,5856.80615234375
1136,9017.9794921875
1137,5304.0361328125
1138,4700.70703125
1139,5035.37060546875
1140,9600.1201171875
1141,5303.302734375
1142,7243.6005859375
1143,6397.82177734375
1144,8793.5751953125
1145,4116.11572265625
1146,7550.859375
1147,5932.5224609375
1148,3765.902099609375
1149,14223.1181640625
1150,15748.7978515625
1151,7157.783203125
1152,6703.1337890625
1153,8640.4501953125
1154,10070.41015625
1155,11336.5556640625
1156,5149.38623046875
1157,7216.06201171875
1158,5175.00048828125
1159,7824.8828125
1160,3648.68017578125
1161,5647.89990234375
1162,5342.7314453125
1163,5449.8427734375
1164,6991.24658203125
1165,5400.37158203125
1166,4527.10546875
1167,6788.78076171875
1168,3471.201416015625
1169,4697.4580078125
1170,5795.58203125
1171,6563.82373046875
1172,8822.142578125
1173,7638.81005859375
1174,6922.81640625
1175,5605.0537109375
1176,5891.13427734375
1177,11098.2822265625
1178,7162.27587890625
1179,4599.6123046875
1180,4566.5908203125
1181,8064.88330078125
1182,4354.8916015625
1183,7187.6552734375
1184,2893.274658203125
1185,4982.56201171875
1186,7551.83154296875
1187,5502.2958984375
1188,4772.51953125
1189,8246.607421875
1190,8803.2412109375
1191,11886.1494140625
1192,5391.2119140625
1193,8575.0087890625
1194,2892.3271484375
1195,5063.77294921875
1196,6099.72314453125
1197,3906.358642578125
1198,6718.28173828125
1199,4622.6728515625
1200,4984.78662109375
1201,8246.28515625
1202,10058.181640625
1203,8209.037109375
1204,5103.57177734375
1205,4280.13623046875
1206,10030.0205078125
1207,7692.69677734375
1208,5452.13037109375
1209,4987.20703125
1210,6508.44677734375
1211,8993.7333984375
1212,4360.1943359375
1213,6235.39990234375
1214,7449.3505859375
1215,8042.76318359375
1216,11840.4990234375
1217,4648.95166015625
1218,12209.4384765625
1219,6328.16552734375
1220,4763.72998046875
1221,2966.56396484375
1222,5459.60205078125
1223,5534.916015625
1224,5201.37744140625
1225,6207.17041015625
1226,4909.36767578125
1227,4193.1181640625
1228,6680.40185546875
1229,3253.7470703125
1230,7742.634765625
1231,7007.02587890625
1232,7460.11376953125
1233,8666.552734375
1234,4875.79150390625
1235,8298.0439453125
1236,6265.40673828125
1237,5059.5205078125
1238,5667.36669921875
1239,5294.837890625
1240,9593.365234375
1241,6198.1025390625
1242,4585.4130859375
1243,7380.08837890625
1244,8215.412109375
1245,6763.2490234375
1246,5754.5732421875
1247,7971.96630859375
1248,5180.9658203125
1249,6291.6025390625
1250,5957.58203125
1251,7785.22412109375
1252,5819.69140625
1253,5516.892578125
1254,5434.13330078125
1255,4567.00048828125
1256,3717.781494140625
1257,4428.908203125
1258,7930.26123046875
1259,8164.54248046875
1260,10368.8662109375
1261,10696.6826171875
1262,7288.69091796875
1263,6199.07763671875
1264,4787.7822265625
1265,10744.12109375
1266,10042.2236328125
1267,6961.5595703125
1268,8204.248046875
1269,7430.39208984375
1270,5975.66015625
1271,3826.965087890625
1272,10415.8837890625
1273,6666.4384765625
1274,6798.2138671875
1275,5970.12890625
1276,2930.42431640625
1277,11092.419921875
1278,5757.15869140625
1279,5109.98583984375
1280,4620.9931640625
1281,5161.8994140625
1282,6154.62060546875
1283,7862.8388671875
1284,6204.0751953125
1285,4931.57275390625
1286,4462.78466796875
1287,3992.909423828125
1288,2994.537841796875
1289,6450.49169921875
1290,17134.232421875
1291,4025.496826171875
1292,5356.90478515625
1293,6979.91455078125
1294,5134.8359375
1295,5033.00830078125
1296,4672.39306640625
1297,3427.80078125
1298,6621.23095703125
1299,6756.873046875
1300,3688.701904296875
1301,8207.2451171875
1302,5420.7529296875
1303,4204.24560546875
1304,8779.7568359375
1305,7737.7333984375
1306,8998.830078125
1307,5009.09033203125
1308,5960.40673828125
1309,4571.8115234375
1310,4752.716796875
1311,14964.1533203125
1312,9101.033203125
1313,5777.42626953125
1314,5467.75634765625
1315,4233.73779296875
1316,5390.93408203125
1317,3982.515869140625
1318,9039.91015625
1319,4893.3349609375
1320,5013.72607421875
1321,6675.60595703125
1322,4425.65283203125
1323,6082.58056640625
1324,7561.53173828125
1325,6152.8896484375
1326,6736.5732421875
1327,3788.462646484375
1328,5432.57861328125
1329,6064.33544921875
1330,8290.0078125
1331,7676.2587890625
1332,6352.66064453125
1333,4294.30712890625
1334,7913.03662109375
1335,5848.25
1336,4044.479248046875
1337,6203.69677734375
1338,6324.68408203125
1339,6200.9755859375
1340,5690.40576171875
1341,6096.7861328125
1342,5649.52685546875
1343,5428.11962890625
1344,7038.765625
1345,5833.41650390625
1346,5603.09765625
1347,8774.1904296875
1348,5728.48193359375
1349,4166.6416015625
1350,11464.9921875
1351,5403.544921875
1352,3658.268798828125
1353,7408.443359375
1354,7743.94189453125
1355,9352.0654296875
1356,5040.64111328125
1357,5356.19970703125
1358,5682.11962890625
1359,6885.7197265625
1360,5341.5185546875
1361,8629.6044921875
1362,3193.69384765625
1363,5980.1923828125
1364,5434.51123046875
1365,5107.1162109375
1366,4752.9208984375
1367,6372.74560546875
1368,8807.650390625
1369,5549.0751953125
1370,7574.10400390625
1371,6412.0908203125
1372,8202.2685546875
1373,4130.42919921875
1374,6388.98095703125
1375,6915.47216796875
1376,7173.103515625
1377,7659.46875
1378,3213.571044921875
1379,8485.3447265625
1380,6333.5693359375
1381,7081.62158203125
1382,4471.88916015625
1383,3636.854736328125
1384,7607.65771484375
1385,5968.35302734375
1386,8513.70703125
1387,6007.31494140625
1388,5357.22119140625
1389,7023.3701171875
1390,6370.77685546875
1391,6298.36279296875
1392,7940.58349609375
1393,5464.2119140625
1394,8685.4013671875
1395,10745.5869140625
1396,6801.16455078125
1397,4447.41259765625
1398,5646.4404296875
1399,3592.65380859375
1400,2991.343994140625
1401,7835.7255859375
